Date;Timestamp;DeviceOrientation;GyroscopeX;GyroscopeY;GyroscopeZ;Label
2024-06-08 21:04:28;1717895069.616496;portrait;-0.4508904814720154;1.218038558959961;1.9365143775939941;
2024-06-08 21:04:28;1717895069.666453;portrait;-0.7486337423324585;2.276968240737915;1.5806409120559692;
2024-06-08 21:04:28;1717895069.716955;portrait;-1.1728547811508179;2.051697254180908;2.058629035949707;
2024-06-08 21:04:28;1717895069.766187;portrait;0.2694157660007477;1.0865137577056885;1.1755543947219849;
2024-06-08 21:04:28;1717895069.816308;portrait;-2.0230824947357178;2.8999040126800537;2.5978105068206787;
2024-06-08 21:04:28;1717895069.8652449;portrait;-1.563448429107666;2.7943115234375;3.408388376235962;
2024-06-08 21:04:28;1717895069.916308;portrait;1.3367340564727783;3.0802574157714844;3.9862587451934814;
2024-06-08 21:04:28;1717895069.964288;portrait;2.3755431175231934;3.4758589267730713;4.360010623931885;
2024-06-08 21:04:28;1717895070.015826;portrait;1.765030026435852;5.156138896942139;4.762331008911133;
2024-06-08 21:04:28;1717895070.066486;portrait;2.6187832355499268;6.816747665405273;6.659658432006836;
2024-06-08 21:04:28;1717895070.115931;portrait;3.4488558769226074;6.163518905639648;6.370449542999268;
2024-06-08 21:04:28;1717895070.167815;portrait;3.7524445056915283;4.264822006225586;5.126177787780762;
2024-06-08 21:04:28;1717895070.216239;portrait;3.216235876083374;4.208453178405762;3.712411642074585;
2024-06-08 21:04:28;1717895070.266446;portrait;2.6570193767547607;3.8154103755950928;3.670609712600708;
2024-06-08 21:04:28;1717895070.315927;portrait;2.4893274307250977;3.672431707382202;3.830552577972412;
2024-06-08 21:04:28;1717895070.365561;portrait;1.96998929977417;2.3717448711395264;3.7025506496429443;
2024-06-08 21:04:28;1717895070.414967;portrait;0.05287040397524834;1.9632564783096313;3.6046009063720703;
2024-06-08 21:04:28;1717895070.4646912;portrait;-2.0565567016601562;1.41245436668396;2.7101542949676514;
2024-06-08 21:04:28;1717895070.515633;portrait;-2.411416530609131;-0.046174418181180954;1.4333364963531494;
2024-06-08 21:04:28;1717895070.563659;portrait;-2.8571555614471436;0.33227649331092834;-0.29356637597084045;
2024-06-08 21:04:28;1717895070.615875;portrait;-4.0372233390808105;0.4840087592601776;-2.2422494888305664;
2024-06-08 21:04:28;1717895070.6622481;portrait;-4.255716323852539;0.1330973356962204;-4.220276355743408;
2024-06-08 21:04:28;1717895070.715733;portrait;-2.912872791290283;0.5817957520484924;-5.443966865539551;
2024-06-08 21:04:28;1717895070.7651072;portrait;-1.163482666015625;0.837357759475708;-5.294338226318359;
2024-06-08 21:04:28;1717895070.815638;portrait;-0.8808911442756653;0.3444164991378784;-4.313283443450928;
2024-06-08 21:04:28;1717895070.865973;portrait;-2.8101508617401123;-0.40400660037994385;-3.782778739929199;
2024-06-08 21:04:28;1717895070.9161282;portrait;-2.237557888031006;-0.6692880392074585;-3.9188802242279053;
2024-06-08 21:04:28;1717895070.961941;portrait;-0.8185158967971802;-0.6939308047294617;-3.4674525260925293;
2024-06-08 21:04:28;1717895071.0148978;portrait;-3.455514669418335;-1.4932315349578857;-4.051201343536377;
2024-06-08 21:04:28;1717895071.065658;portrait;-5.343873977661133;-2.747086763381958;-7.303520202636719;
2024-06-08 21:04:28;1717895071.11442;portrait;-4.061618328094482;-1.9540185928344727;-3.502255439758301;
2024-06-08 21:04:28;1717895071.1657329;portrait;-0.39117202162742615;-3.949838876724243;-4.430632591247559;
2024-06-08 21:04:28;1717895071.213037;portrait;-4.459312438964844;-7.773494243621826;-3.901055097579956;
2024-06-08 21:04:28;1717895071.2656832;portrait;-6.6304240226745605;-8.517804145812988;-4.7635931968688965;
2024-06-08 21:04:28;1717895071.3153071;portrait;6.460840702056885;1.5504518747329712;-4.014076232910156;
2024-06-08 21:04:28;1717895071.3657231;portrait;0.48374244570732117;-2.9886279106140137;-5.251271724700928;
2024-06-08 21:04:28;1717895071.414167;portrait;3.5045766830444336;0.5805262327194214;-2.8381621837615967;
2024-06-08 21:04:28;1717895071.4651709;portrait;5.6576642990112305;1.786047339439392;-3.7036681175231934;
2024-06-08 21:04:28;1717895071.5158;portrait;7.458178520202637;3.5751824378967285;-3.0276501178741455;
2024-06-08 21:04:28;1717895071.5650249;portrait;7.270430564880371;6.1145195960998535;-1.7708854675292969;
2024-06-08 21:04:28;1717895071.6156878;portrait;7.692503452301025;9.250311851501465;1.5731878280639648;
2024-06-08 21:04:28;1717895071.664824;portrait;7.852036476135254;10.397711753845215;5.491500377655029;
2024-06-08 21:04:28;1717895071.714793;portrait;3.9432506561279297;3.806403875350952;4.698540687561035;
2024-06-08 21:04:28;1717895071.764964;portrait;-1.3130273818969727;-1.0214186906814575;2.5862700939178467;
2024-06-08 21:04:28;1717895071.814719;portrait;0.9522175192832947;-1.0687880516052246;2.1151793003082275;
2024-06-08 21:04:28;1717895071.864489;portrait;0.6853506565093994;-1.0864118337631226;1.2322176694869995;
2024-06-08 21:04:28;1717895071.915028;portrait;-3.631316900253296;-4.595413684844971;-0.9018219709396362;
2024-06-08 21:04:28;1717895071.9645429;portrait;-4.573152542114258;-5.48679780960083;-3.7762856483459473;
2024-06-08 21:04:28;1717895072.014744;portrait;-2.04227614402771;-5.625051975250244;-6.022519111633301;
2024-06-08 21:04:28;1717895072.064426;portrait;-3.3331620693206787;-6.8450164794921875;-7.4286956787109375;
2024-06-08 21:04:28;1717895072.115412;portrait;-6.468042850494385;-8.190317153930664;-9.68811321258545;
2024-06-08 21:04:28;1717895072.1624122;portrait;-9.49787425994873;-5.844756603240967;-7.050709247589111;
2024-06-08 21:04:28;1717895072.216541;portrait;-6.098550319671631;1.444516897201538;-3.4205031394958496;
2024-06-08 21:04:28;1717895072.2619572;portrait;0.5275061726570129;0.5202711224555969;-2.8324697017669678;
2024-06-08 21:04:28;1717895072.312004;portrait;-2.898792028427124;-2.859419584274292;-2.8734285831451416;
2024-06-08 21:04:28;1717895072.364057;portrait;-5.7875261306762695;-6.7542901039123535;-3.6673085689544678;
2024-06-08 21:04:28;1717895072.414081;portrait;3.5099897384643555;-1.311735987663269;-5.018652439117432;
2024-06-08 21:04:28;1717895072.46486;portrait;6.476543426513672;-1.734279990196228;-5.225731372833252;
2024-06-08 21:04:28;1717895072.511771;portrait;12.646998405456543;1.5985970497131348;-3.09427809715271;
2024-06-08 21:04:28;1717895072.5659451;portrait;18.047998428344727;6.113399982452393;2.4970223903656006;
2024-06-08 21:04:28;1717895072.61218;portrait;9.976234436035156;2.2289655208587646;4.019001007080078;
2024-06-08 21:04:28;1717895072.663937;portrait;6.667657375335693;2.1508541107177734;5.382625579833984;
2024-06-08 21:04:28;1717895072.711392;portrait;5.98646354675293;1.4357551336288452;5.406085968017578;
2024-06-08 21:04:28;1717895072.764244;portrait;2.099775552749634;-0.4366292655467987;3.3819217681884766;
2024-06-08 21:04:28;1717895072.815281;portrait;1.0095984935760498;-1.3066751956939697;1.754751443862915;
2024-06-08 21:04:28;1717895072.8617702;portrait;0.9834702014923096;-2.243694543838501;0.7867094874382019;
2024-06-08 21:04:28;1717895072.915884;portrait;1.144209623336792;-3.03717041015625;-0.3825329840183258;
2024-06-08 21:04:28;1717895072.9644141;portrait;-0.9148997068405151;-5.203980922698975;-3.032200813293457;
2024-06-08 21:04:28;1717895073.015596;portrait;-1.050388216972351;-5.128652095794678;-5.1276140213012695;
2024-06-08 21:04:28;1717895073.0619879;portrait;1.1347787380218506;-3.2277581691741943;-3.9367012977600098;
2024-06-08 21:04:28;1717895073.1152902;portrait;-1.4514288902282715;-3.7136242389678955;-5.70591402053833;
2024-06-08 21:04:28;1717895073.164428;portrait;-0.5323376655578613;-1.754160761833191;-5.970213890075684;
2024-06-08 21:04:28;1717895073.2147598;portrait;-2.8914382457733154;-2.0293960571289062;-6.583730220794678;
2024-06-08 21:04:28;1717895073.263628;portrait;-4.297466278076172;-1.0874477624893188;-5.584150314331055;
2024-06-08 21:04:28;1717895073.313884;portrait;-5.874510765075684;-1.3031251430511475;-4.146836280822754;
2024-06-08 21:04:28;1717895073.36545;portrait;-4.596235752105713;0.5658420920372009;-1.338331699371338;
2024-06-08 21:04:28;1717895073.414145;portrait;-3.9621050357818604;0.6014416217803955;0.3791888654232025;
2024-06-08 21:04:28;1717895073.4648519;portrait;-1.843949317932129;3.6464221477508545;2.2213335037231445;
2024-06-08 21:04:28;1717895073.514188;portrait;-2.142439603805542;4.609299182891846;1.5210412740707397;
2024-06-08 21:04:28;1717895073.5620441;portrait;-4.771410942077637;3.4856860637664795;1.279310941696167;
2024-06-08 21:04:28;1717895073.6122398;portrait;-5.901206016540527;1.8994008302688599;1.5841912031173706;
2024-06-08 21:04:28;1717895073.661487;portrait;-6.632297992706299;-1.0447567701339722;1.0964524745941162;
2024-06-08 21:04:28;1717895073.7148662;portrait;-7.808675765991211;-5.94421911239624;0.0999273955821991;
2024-06-08 21:04:28;1717895073.7643661;portrait;-5.628332138061523;-8.117999076843262;-0.2813403308391571;
2024-06-08 21:04:28;1717895073.811473;portrait;0.18377062678337097;-6.073774814605713;-0.6833793520927429;
2024-06-08 21:04:28;1717895073.861465;portrait;1.5568197965621948;-3.0776185989379883;-1.4123656749725342;
2024-06-08 21:04:28;1717895073.912148;portrait;2.810476779937744;-0.5417839288711548;-1.3610100746154785;
2024-06-08 21:04:28;1717895073.961697;portrait;-0.6708321571350098;-2.5325369834899902;-2.992902994155884;
2024-06-08 21:04:28;1717895074.0144591;portrait;-1.5211530923843384;-1.9033329486846924;-3.620990037918091;
2024-06-08 21:04:28;1717895074.060907;portrait;-0.9819218516349792;-1.9286998510360718;-3.408992290496826;
2024-06-08 21:04:28;1717895074.111669;portrait;-3.2935214042663574;-2.5925042629241943;-3.259232759475708;
2024-06-08 21:04:28;1717895074.160533;portrait;-3.5413506031036377;-1.3933629989624023;-2.071854591369629;
2024-06-08 21:04:28;1717895074.212261;portrait;-5.469832420349121;-1.7081352472305298;-0.558519721031189;
2024-06-08 21:04:28;1717895074.264148;portrait;-4.862401008605957;-1.673581600189209;0.5308558940887451;
2024-06-08 21:04:28;1717895074.31561;portrait;-1.9256175756454468;-0.01587829925119877;0.41787606477737427;
2024-06-08 21:04:28;1717895074.362351;portrait;-2.6735026836395264;-2.1639950275421143;0.2626262903213501;
2024-06-08 21:04:28;1717895074.414167;portrait;-1.996013879776001;-1.2885323762893677;0.6722010374069214;
2024-06-08 21:04:28;1717895074.461767;portrait;-0.8309786915779114;-0.8559786081314087;-0.009644105099141598;
2024-06-08 21:04:28;1717895074.515188;portrait;-0.5210117697715759;-0.04368915781378746;-0.2927658259868622;
2024-06-08 21:04:28;1717895074.562135;portrait;-0.2839371860027313;0.23301540315151215;0.003079146845266223;
2024-06-08 21:04:28;1717895074.615511;portrait;-0.4215637445449829;0.3514448404312134;0.3118455111980438;
2024-06-08 21:04:28;1717895074.6607609;portrait;-0.4002009332180023;-0.09308573603630066;0.10013458877801895;
2024-06-08 21:04:28;1717895074.713776;portrait;0.2144230753183365;-0.1988379955291748;0.35626810789108276;
2024-06-08 21:04:28;1717895074.76172;portrait;0.06154858320951462;-0.3226779103279114;0.3127395212650299;
2024-06-08 21:04:28;1717895074.810951;portrait;0.8672330975532532;-1.091017723083496;0.20772096514701843;
2024-06-08 21:04:28;1717895074.860515;portrait;0.5990290641784668;-0.4956267774105072;0.45107796788215637;
2024-06-08 21:04:28;1717895074.914454;portrait;0.4383469820022583;-0.03488874062895775;0.23542796075344086;
2024-06-08 21:04:28;1717895074.964611;portrait;0.4681219160556793;-0.04303748160600662;0.11503124982118607;
2024-06-08 21:04:28;1717895075.011852;portrait;0.670745849609375;-0.1765097826719284;-0.20100687444210052;
2024-06-08 21:04:28;1717895075.060477;portrait;0.526839554309845;0.1832025796175003;-0.08182749152183533;
2024-06-08 21:04:28;1717895075.110923;portrait;0.5956098437309265;-0.011533884331583977;-0.19608083367347717;
2024-06-08 21:04:28;1717895075.15974;portrait;0.6887312531471252;-0.1736932247877121;-0.08463872224092484;
2024-06-08 21:04:28;1717895075.209815;portrait;0.6547099351882935;-0.04663354903459549;0.11393189430236816;
2024-06-08 21:04:28;1717895075.260119;portrait;0.604455828666687;-0.0036069853231310844;0.010693923570215702;
2024-06-08 21:04:28;1717895075.31006;portrait;0.6084926128387451;0.016859939321875572;-0.21277911961078644;
2024-06-08 21:04:28;1717895075.361291;portrait;0.5240059494972229;0.08863985538482666;-0.13784122467041016;
2024-06-08 21:04:28;1717895075.411367;portrait;0.4557512700557709;0.03329084441065788;-0.03641766309738159;
2024-06-08 21:04:28;1717895075.4606838;portrait;0.41335827112197876;-0.18636880815029144;0.01375016663223505;
2024-06-08 21:04:28;1717895075.510072;portrait;0.035162780433893204;0.06102313846349716;0.07822023332118988;
2024-06-08 21:04:28;1717895075.559789;portrait;-0.02383422665297985;0.019238408654928207;0.09062843769788742;
2024-06-08 21:04:28;1717895075.6100411;portrait;-0.0037321539130061865;0.01751640997827053;-0.04511075094342232;
2024-06-08 21:04:28;1717895075.6602201;portrait;0.11491193622350693;-0.02797304466366768;-0.03905179351568222;
2024-06-08 21:04:28;1717895075.711591;portrait;0.006036054342985153;0.005928995553404093;-0.04595044627785683;
2024-06-08 21:04:28;1717895075.759783;portrait;-0.006186523009091616;-0.009709352627396584;-0.018785938620567322;
2024-06-08 21:04:28;1717895075.809723;portrait;0.016218651086091995;0.007588943932205439;-0.10531150549650192;
2024-06-08 21:04:28;1717895075.8606339;portrait;0.0025920546613633633;-0.0030301446095108986;-0.17395341396331787;
2024-06-08 21:04:28;1717895075.911587;portrait;0.00574896577745676;0.006095709279179573;0.11221814900636673;
2024-06-08 21:04:28;1717895075.961649;portrait;0.006106894463300705;0.009640909731388092;0.04398529976606369;
2024-06-08 21:04:28;1717895076.0095959;portrait;0.0008482168195769191;0.0011994877131655812;0.07131439447402954;
2024-06-08 21:04:28;1717895076.0594501;portrait;0.01158714760094881;0.00926274061203003;0.08976344019174576;
2024-06-08 21:04:28;1717895076.1098042;portrait;0.007033142261207104;0.0006564692012034357;0.0065042381174862385;
2024-06-08 21:04:28;1717895076.159471;portrait;0.00711756432428956;0.003096723696216941;0.0036155073903501034;
2024-06-08 21:04:28;1717895076.2099009;portrait;0.005050418432801962;0.00222001108340919;0.002463157754391432;
2024-06-08 21:04:28;1717895076.259691;portrait;0.0012634035665541887;-0.005857889074832201;0.008027033880352974;
2024-06-08 21:04:28;1717895076.309708;portrait;0.004156661685556173;-0.002433063928037882;0.008763930760324001;
2024-06-08 21:04:28;1717895076.359257;portrait;0.0051276502199471;0.0018405106384307146;0.004995823837816715;
2024-06-08 21:04:28;1717895076.409159;portrait;0.005311674904078245;-0.005796902813017368;0.0062421830371022224;
2024-06-08 21:04:28;1717895076.4592252;portrait;0.0008298410102725029;-0.0024980450980365276;0.008973521180450916;
2024-06-08 21:04:28;1717895076.509273;portrait;0.0051537491381168365;0.0002740392810665071;0.004960936494171619;
2024-06-08 21:04:28;1717895076.559308;portrait;0.00336197461001575;-0.002930542454123497;0.005185973364859819;
2024-06-08 21:04:28;1717895076.609346;portrait;0.006807572208344936;0.0021433120127767324;0.006044044159352779;
2024-06-08 21:04:28;1717895076.6594028;portrait;0.003534547286108136;-0.002555569401010871;0.005536711774766445;
2024-06-08 21:04:28;1717895076.708936;portrait;0.01474565640091896;0.007772169075906277;0.007133809383958578;
2024-06-08 21:04:28;1717895076.759393;portrait;-0.00797536876052618;-0.015801865607500076;0.01224494818598032;
