Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2024-06-09 14:04:26;1717956266.964565;portrait;0.0181427001953125;0.0097808837890625;-0.9915618896484375;accel_6
2024-06-09 14:04:26;1717956266.967113;portrait;0.0142059326171875;0.00750732421875;-0.9912567138671875;accel_6
2024-06-09 14:04:26;1717956266.967681;portrait;0.0214691162109375;0.01007080078125;-0.99151611328125;accel_6
2024-06-09 14:04:26;1717956266.968653;portrait;0.0161895751953125;0.0081024169921875;-0.9914398193359375;accel_6
2024-06-09 14:04:26;1717956266.969666;portrait;0.0245361328125;0.003143310546875;-1.00433349609375;accel_6
2024-06-09 14:04:26;1717956266.971482;portrait;-0.1532440185546875;-0.1920928955078125;-1.035491943359375;accel_6
2024-06-09 14:04:26;1717956266.975977;portrait;-0.2312469482421875;-0.119903564453125;-1.013031005859375;accel_6
2024-06-09 14:04:26;1717956267.009526;portrait;0.0128936767578125;-0.3395538330078125;-0.9901885986328125;accel_6
2024-06-09 14:04:26;1717956267.049594;portrait;0.2591552734375;-0.3621063232421875;-0.99041748046875;accel_6
2024-06-09 14:04:26;1717956267.090003;portrait;0.1807098388671875;-0.169342041015625;-0.9906768798828125;accel_6
2024-06-09 14:04:26;1717956267.1298199;portrait;0.2878265380859375;-0.0029449462890625;-0.9864959716796875;accel_6
2024-06-09 14:04:26;1717956267.1695518;portrait;0.3351593017578125;0.131011962890625;-0.9885406494140625;accel_6
2024-06-09 14:04:26;1717956267.212133;portrait;0.1569366455078125;0.1706695556640625;-0.99383544921875;accel_6
2024-06-09 14:04:26;1717956267.2527761;portrait;0.2161865234375;0.2757568359375;-0.987579345703125;accel_6
2024-06-09 14:04:26;1717956267.2935271;portrait;0.1735687255859375;0.3223876953125;-0.988616943359375;accel_6
2024-06-09 14:04:26;1717956267.33356;portrait;0.1640625;0.3332977294921875;-0.992034912109375;accel_6
2024-06-09 14:04:26;1717956267.374753;portrait;0.0227508544921875;0.35406494140625;-1.0059967041015625;accel_6
2024-06-09 14:04:26;1717956267.416718;portrait;-0.07861328125;0.454315185546875;-0.997222900390625;accel_6
2024-06-09 14:04:26;1717956267.448839;portrait;-0.130279541015625;0.3570404052734375;-0.994171142578125;accel_6
2024-06-09 14:04:26;1717956267.4969769;portrait;-0.138275146484375;0.35015869140625;-0.9965057373046875;accel_6
2024-06-09 14:04:26;1717956267.53389;portrait;-0.3667755126953125;0.2544403076171875;-1.0021514892578125;accel_6
2024-06-09 14:04:26;1717956267.56864;portrait;-0.514129638671875;0.0467071533203125;-0.996734619140625;accel_6
2024-06-09 14:04:26;1717956267.616681;portrait;-0.6063079833984375;-0.034698486328125;-0.9973602294921875;accel_6
2024-06-09 14:04:26;1717956267.6519399;portrait;-0.5911865234375;-0.124114990234375;-0.9986419677734375;accel_6
2024-06-09 14:04:26;1717956267.6966782;portrait;-0.4035186767578125;-0.2739410400390625;-0.994232177734375;accel_6
2024-06-09 14:04:26;1717956267.734525;portrait;-0.1488800048828125;-0.398590087890625;-0.9944915771484375;accel_6
2024-06-09 14:04:26;1717956267.774657;portrait;-0.12103271484375;-0.40460205078125;-0.986602783203125;accel_6
2024-06-09 14:04:26;1717956267.814845;portrait;-0.0040740966796875;-0.5252227783203125;-0.9874420166015625;accel_6
2024-06-09 14:04:26;1717956267.850453;portrait;0.100555419921875;-0.5047760009765625;-0.9879913330078125;accel_6
2024-06-09 14:04:26;1717956267.892195;portrait;0.23046875;-0.473785400390625;-0.9903106689453125;accel_6
2024-06-09 14:04:26;1717956267.9337192;portrait;0.42755126953125;-0.389984130859375;-0.988861083984375;accel_6
2024-06-09 14:04:26;1717956267.976069;portrait;0.5352325439453125;-0.2538299560546875;-0.9814910888671875;accel_6
2024-06-09 14:04:26;1717956268.013962;portrait;0.6944732666015625;-0.0538177490234375;-0.9798126220703125;accel_6
2024-06-09 14:04:26;1717956268.051924;portrait;0.68499755859375;0.143463134765625;-0.9814605712890625;accel_6
2024-06-09 14:04:26;1717956268.093902;portrait;0.6325836181640625;0.2688446044921875;-0.9875640869140625;accel_6
2024-06-09 14:04:26;1717956268.134733;portrait;0.5360870361328125;0.3712005615234375;-0.977691650390625;accel_6
2024-06-09 14:04:26;1717956268.176377;portrait;0.3777313232421875;0.4597015380859375;-0.984619140625;accel_6
2024-06-09 14:04:26;1717956268.213419;portrait;0.277618408203125;0.4832305908203125;-0.98785400390625;accel_6
2024-06-09 14:04:26;1717956268.25316;portrait;0.11761474609375;0.523223876953125;-0.9925689697265625;accel_6
2024-06-09 14:04:26;1717956268.29632;portrait;-0.0266265869140625;0.5163421630859375;-0.99310302734375;accel_6
2024-06-09 14:04:26;1717956268.334238;portrait;-0.12255859375;0.5113372802734375;-0.993316650390625;accel_6
2024-06-09 14:04:26;1717956268.37359;portrait;-0.235015869140625;0.4919281005859375;-0.9836883544921875;accel_6
2024-06-09 14:04:26;1717956268.4169211;portrait;-0.3180084228515625;0.43048095703125;-1.04644775390625;accel_6
2024-06-09 14:04:26;1717956268.4545631;portrait;-0.3626861572265625;0.465850830078125;-0.9878997802734375;accel_6
2024-06-09 14:04:26;1717956268.495874;portrait;-0.4130706787109375;0.3236236572265625;-1.0087432861328125;accel_6
2024-06-09 14:04:26;1717956268.534184;portrait;-0.463897705078125;0.2415618896484375;-1.0103607177734375;accel_6
2024-06-09 14:04:26;1717956268.57409;portrait;-0.51220703125;0.1595458984375;-1.0125885009765625;accel_6
2024-06-09 14:04:26;1717956268.613237;portrait;-0.526580810546875;0.079986572265625;-1.012359619140625;accel_6
2024-06-09 14:04:26;1717956268.653749;portrait;-0.4963226318359375;-0.0712738037109375;-1.00335693359375;accel_6
2024-06-09 14:04:26;1717956268.692315;portrait;-0.483306884765625;-0.1819915771484375;-0.9965057373046875;accel_6
2024-06-09 14:04:26;1717956268.73405;portrait;-0.4261627197265625;-0.2521820068359375;-0.99749755859375;accel_6
2024-06-09 14:04:26;1717956268.774112;portrait;-0.26861572265625;-0.3115997314453125;-0.987823486328125;accel_6
2024-06-09 14:04:26;1717956268.812965;portrait;-0.04742431640625;-0.4439849853515625;-0.98809814453125;accel_6
2024-06-09 14:04:26;1717956268.852217;portrait;0.1123199462890625;-0.485992431640625;-0.9868927001953125;accel_6
2024-06-09 14:04:26;1717956268.891619;portrait;0.1781463623046875;-0.5259857177734375;-0.9895477294921875;accel_6
2024-06-09 14:04:26;1717956268.9322228;portrait;0.2499847412109375;-0.4938812255859375;-0.989990234375;accel_6
2024-06-09 14:04:26;1717956268.973309;portrait;0.2842864990234375;-0.3751220703125;-0.983612060546875;accel_6
2024-06-09 14:04:26;1717956269.0125089;portrait;0.5263214111328125;-0.3704071044921875;-0.9810333251953125;accel_6
2024-06-09 14:04:26;1717956269.0528522;portrait;0.535919189453125;-0.2373046875;-0.984527587890625;accel_6
2024-06-09 14:04:26;1717956269.0931702;portrait;0.558135986328125;-0.0665283203125;-0.982513427734375;accel_6
2024-06-09 14:04:26;1717956269.1322532;portrait;0.5528106689453125;0.1229248046875;-0.9845428466796875;accel_6
2024-06-09 14:04:26;1717956269.173664;portrait;0.515960693359375;0.30218505859375;-0.9828643798828125;accel_6
2024-06-09 14:04:26;1717956269.2117481;portrait;0.498504638671875;0.4809417724609375;-0.9808502197265625;accel_6
2024-06-09 14:04:26;1717956269.253818;portrait;0.4062652587890625;0.6035919189453125;-0.988433837890625;accel_6
2024-06-09 14:04:26;1717956269.292336;portrait;0.2273406982421875;0.7259674072265625;-0.9925079345703125;accel_6
2024-06-09 14:04:26;1717956269.3343148;portrait;0.02532958984375;0.761627197265625;-0.991180419921875;accel_6
2024-06-09 14:04:26;1717956269.372175;portrait;-0.1318511962890625;0.6715240478515625;-0.997314453125;accel_6
2024-06-09 14:04:26;1717956269.4122171;portrait;-0.21014404296875;0.541473388671875;-0.9966583251953125;accel_6
