Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2024-06-09 14:11:55;1717956716.099318;portrait;0.0193634033203125;0.0072174072265625;-0.99212646484375;accel_7
2024-06-09 14:11:55;1717956716.10776;portrait;0.0200347900390625;0.0064697265625;-0.9914703369140625;accel_7
2024-06-09 14:11:55;1717956716.110522;portrait;0.0200958251953125;0.0099639892578125;-0.9907073974609375;accel_7
2024-06-09 14:11:55;1717956716.112908;portrait;0.018341064453125;0.006927490234375;-0.99261474609375;accel_7
2024-06-09 14:11:55;1717956716.113555;portrait;0.0197296142578125;0.0084686279296875;-0.991424560546875;accel_7
2024-06-09 14:11:55;1717956716.158159;portrait;0.01788330078125;0.00738525390625;-0.990936279296875;accel_7
2024-06-09 14:11:55;1717956716.1938338;portrait;0.0202789306640625;0.0069732666015625;-0.99188232421875;accel_7
2024-06-09 14:11:55;1717956716.238805;portrait;0.0194244384765625;0.0088653564453125;-0.991546630859375;accel_7
2024-06-09 14:11:55;1717956716.2741652;portrait;0.01922607421875;0.007293701171875;-0.9911956787109375;accel_7
2024-06-09 14:11:55;1717956716.318935;portrait;0.0197296142578125;0.0083465576171875;-0.9912261962890625;accel_7
2024-06-09 14:11:55;1717956716.353718;portrait;0.0205535888671875;0.0089569091796875;-0.990997314453125;accel_7
2024-06-09 14:11:55;1717956716.393673;portrait;0.0176544189453125;0.0074310302734375;-0.99169921875;accel_7
2024-06-09 14:11:55;1717956716.440857;portrait;0.020050048828125;0.007720947265625;-0.9900970458984375;accel_7
2024-06-09 14:11:55;1717956716.482065;portrait;0.020660400390625;0.0083160400390625;-0.992095947265625;accel_7
2024-06-09 14:11:55;1717956716.5191169;portrait;0.0179901123046875;0.007720947265625;-0.99090576171875;accel_7
2024-06-09 14:11:55;1717956716.556584;portrait;0.0205230712890625;0.00689697265625;-0.991973876953125;accel_7
2024-06-09 14:11:55;1717956716.5935879;portrait;0.020294189453125;0.0093231201171875;-0.9915313720703125;accel_7
2024-06-09 14:11:55;1717956716.636369;portrait;0.016387939453125;0.0070953369140625;-0.9907989501953125;accel_7
2024-06-09 14:11:55;1717956716.680002;portrait;-0.021026611328125;-0.0226287841796875;-0.9974365234375;accel_7
2024-06-09 14:11:55;1717956716.7207851;portrait;0.03759765625;0.01605224609375;-0.992401123046875;accel_7
2024-06-09 14:11:55;1717956716.7534308;portrait;-0.0059051513671875;-0.02099609375;-0.9929656982421875;accel_7
2024-06-09 14:11:55;1717956716.7934651;portrait;0.0227203369140625;0.0110321044921875;-0.9926300048828125;accel_7
2024-06-09 14:11:55;1717956716.833415;portrait;0.0357513427734375;0.0281829833984375;-0.9914093017578125;accel_7
2024-06-09 14:11:55;1717956716.8801441;portrait;0.0375518798828125;0.049774169921875;-0.9912872314453125;accel_7
2024-06-09 14:11:55;1717956716.920374;portrait;-0.034332275390625;-0.0332794189453125;-0.9933013916015625;accel_7
2024-06-09 14:11:55;1717956716.9605122;portrait;0.009765625;-0.0449371337890625;-0.98822021484375;accel_7
2024-06-09 14:11:55;1717956716.998591;portrait;0.0824432373046875;0.0682830810546875;-0.985382080078125;accel_7
2024-06-09 14:11:55;1717956717.038626;portrait;0.026214599609375;0.0145721435546875;-0.99127197265625;accel_7
2024-06-09 14:11:55;1717956717.0806031;portrait;0.0219879150390625;-0.0023345947265625;-0.9913787841796875;accel_7
2024-06-09 14:11:55;1717956717.120969;portrait;0.0112152099609375;-0.0045928955078125;-0.9930267333984375;accel_7
